MUMBAI: The police arrested one Mohammad Arif Qureshi (27) for allegedly strangulating his two-yearold nephew, Raja, to death under Wadala bridge on Sunday morning.The police said the victim along with his mother was staying at Mohammad''s house in Mujawar Chawl, Sheikh Mistry Dargah Road, Antop Hill, for the past two months. On Sunday the accused took the boy to Wadala bridge and murdered him.Mohammad kept the boy''s body in a gunny bag and reported the incident to the police.However, during questioning it was revealed that Mohammad had killed his nephew. According to the police, the accused killed the boy in a fit of rage following quarrels at home.	1
"SRINAGAR: A lone BSP member in Jammu and Kashmir state legislative assembly Sardar Manjit Singh on Wednesday asked for ownership rights of displaced people in Pakistan occupied Kashmir during 1965 and 1971 wars.Raising a query during question hour in the state assembly, Manjit Singh informed the House that the people displaced during the two wars have been settled along Indo-Pak border thereby adding to their sufferings due to intermittent firing on the borders.Relying to the question, State Revenue Minister Hakeem Mohammad Yasin quoting government orders said the displaced persons have been given proprietary rights over the land they occupy on this side of the state.The minister even disagreed with the point that the displaced persons have been settled on the border. The government is in the process of identifying such persons whose proprietary rights have not been granted, he said. On a similar issue, Romesh Chander Sharma, Congress MLA asked the minister in charge whether the government was committed to shifting the people living within the 5-km range of the line of control (LoC) and settle them at safer places.Denying any such proposal, Chief Minister Mufti Mohammad, who also holds the home portfolio, said, ""There is no proposal to settle the border people falling within 5-km range to safer places.""However, he said, the proposal for rehabilitation of border migrants residing on zero line of Tehsil Akhnoor and Ballakote in Jammu is under consideration."	0
NEW DELHI: Several localities in west Delhi are facing problem of garbage accumulation as private trucks have stopped lifting garbage. Raja Garden, Basai Darapur, Raghubir Nagar, Subhash Nagar and Kirti Nagar are some of the affected colonies. According to the local councillor and leader of Opposition in the Municipal Corporation of Delhi (MCD) Subhash Arya, the number of trucks ferrying garbage from the dumps have come down as the Corporation has not extended their licences.''As a result where 10 truckloads are required to clear the garbage, only six truckloads are being lifted. The colony dumps look clear from outside, but inside they are full,'' said Arya. In Delhi nearly one-third of the garbage is lifted by private trucks. The Corporation has about 300 trucks of its own and the remaining are private. ''More than 1,000 tonnes of garbage is generated in Delhi everyday. MCD does not have enough number of trucks to lift the garbage, so it gives contract to private trucks,'' Arya said. Reacting to the statement of standing committee chairman Ram Babu Sharma that people are going to be fined for littering, Arya said the Corporation was exception to its own rule. Under the rules, not clearing garbage from the house can attract a fine of Rs 50 to a resident. The MCD plans to punish such people by deploying mobile magistrates who would fine people on the spot. ''They should put their own house in order first. What about their decision to not lift garbage from dumps in these localities in west Delhi? They (the Corporation) is exception to its own rule,'' he said. He also denied that the truckers are apprehensive following CBI raids last year. The agency found that many fake entries were made in the registers of the trucks which never appeared at the dumping site. As a result, the CBI prosecuted MCD employees and truckers and the payments were stopped. ''This is not the case here. Truck owners are willing to ply, but many of them have not been paid and licence of the several others have not been renewed,'' Arya said. Standing committee chairman was not available for comment.	1
NEW DELHI: India and Bangladesh will grapple with the contentious issue of illegal immigration and terrorist activities during the visit of Bangladesh foreign minister Moreshed Khan from February 13-16.The visit, set up in a bid to defuse the sudden escalation on tensions over the issue of the illegal migrants, is the first since the bilateral relations took a turn for the worse.In November last, Bangladesh had protested against Indian allegations of terrorist activities being carried on from Bangladeshi soil. The charges, first levelled by Deputy Prime Minister L K Advani, were subsequently repeated in Parliament by external affairs minister Yashwant Sinha. More recently, PM Vajpayee repeated the charges while addressing the chief ministers'' conference on security on Saturday.Bangladesh has already taken umbrage at the implication of the remarks but withheld a formal response on the ground that it was ascertaining the facts.Khan will arrive in India on February 13. His formal talks with Sinha will, however, take place only late on February 14 after his return from Ajmer Sharief. He has meetings with other senior leaders the following day with the possibility of a call on the PM before his return on February 16.	1
"NEW DELHI: Adopting a diplomatic stand on the BJP leadership controversy, the RSS on Friday said it was for the party to decide whether Atal Bihari Vajpayee or L K Advani should lead it in the next elections and asserted that both leaders were ""equal and close"" to Sangh.""It is for the party to decide. Both (Vajpayee and Advani) are Swayamsewaks (RSS volunteers).Both are equal and both are close to us,"" Sangh Spokesman Ram Madhav told reporters here when asked whether RSS agreed with the Prime Minister''s cryptic statement that Advani would lead the party to victory.Claiming there was no confusion within the BJP on the issue, Madhav said, ""they are our people. They will take a good decision. We may differ in identity and articulation but the vision and ideology remains the same.""Asked whether RSS would like to see Advani as Prime Minister since it had ""helped"" him in becoming Deputy Prime Minister, the spokesman said, ""we have been assisting both.""""The party will decide. The party has made it clear that Vajpayee would be its leader for next five years. We don''t have any objection,"" Ram Madhav said.To a question about the titles ''Vikas Purush'' and ""Lauh Purush'' given by the party to Vajpayee and Advani respectively he said, ""while Advani has been known as Lauh Purush for the past 10 years, Vajpayee is known as ''Vikas Purush'' since past five years as he could carry out development after becoming Prime Minister.""The RSS spokesman said the Prime Minister''s remarks on Advani reflected Vajpayee''s ""large heartedness, confidence and faith in Advani''s capabilities. It shows the mutual respect and confidence shared between the two leaders.""Interestingly, while talking about Advani''s description as ""Lauh Purush"" (Iron Man), Ram Madhav took pains to dwell at length on the Government''s ""success"" in busting several ISI modules in the country and foiling the designs of Pakistan-backed terrorists.He went on to add that the credit went equally to both Vajpayee and Advani.Significantly, Madhav had on Thursday said RSS ""fully endorsed"" BJP president M Venkaiah Naidu''s statement that Vajpayee would lead the party and that he was the ""number one"" leader of the country. ""It is a very appropriate decision at this point in time,"" the RSS spokesman had said. Advani is believed to be closer to RSS than Vajpayee due to his hardliner image and ""unapologetic"" stand on Hindutva. Madhav, however, quickly added that Vajpayee was known for his liberal image for the past 50 years."	0
NAGPUR: The ruling Congress suffered a major blow in by-elections to the nine seats of Nagpur Municipal Corporation (NMC) when it lost three seats while the BJP-Sena enhanced their strength in the 134-member house.Congress, which had contested four seats, could win only one while BJP-Sena, which had struck a pre-poll alliance, won three seats each. Two seats were bagged by independents in the bypolls held on April 13.The elections were necessitated for nine seats as the sitting corporators, all from scheduled tribe category, were disqualified over a period of time by caste scrutiny committee for allegedly submitting false certificates.BJP won three out of four seats it contested while Shiv Sena increased the tally from two to five after winning three seats on Tuesday. In all, 42 candidates were in fray for nine seats.Now in the house of 134, BJP has 50, Shiv Sena 5, Independents 11, Congress 47, NCP 9, BSP 9 and Lok Manch 3.The independents are mostly Congress rebels who were earlier supporting the party in the house. The Congress had succeeded in installing its mayor despite minority as the BSP remained absent during the mayor''s election.	0
"KOLKATA: The 10-storeyed Krishna Building on A.J.C. Bose Road-Ballygunge Circular Road crossing wears a spooky appearance. At 2 in the afternoon, yet the entire building was in pitch darkness.At a distance several voices could be heard, but the men and women behind the voices remained invisible. The building houses some of the swankiest offices in the city.But, from the evening of April 24 the building has been without power. And no one quite knows why.Dipankar Ray, manager of R.R. Financial Consultants said the heat had been unbearabl. ""Our work has suffered because the computers cannot be operated. There seems to be no solution in sight,"" Ray told TNN. Vijay Jain, director of Hi Funda. com also seemed at his wits end.""There is no proper schedule of maintenance in this building. This breakdown was inevitable. The building has a 60 per cent occupancy. Nearly a third of the firms which bought office space here don't bother to pay either electricity or maintenance charges,"" claimed Jain.At the CESC head office, a senior public relations official sounded surprised when told about the 'electricityless building'. ""We have got in touch with both our Loss Control Cell and the Commercial Cell and they have both assured us that they have not cut off electricity lines to this building for either non-payment or theft,"" he said.When TNN contacted Sandeep Bhutoria, one of the co-promoters of the complex, confirmed that the building was without power since April 24. ""We informed CESC, a team came and inspected the power lines, and discovered that the transformer had packed up. All offices are running on the standby generators. A new back up generator has also been arranged,"" He denied that the owners had not paid the CESC their dues."	0
NEW DELHI: After a working committee meeting of the TMC in Kolkata on Saturday, Mamata told BJP president N Venkiah Naidu that the Trinamul Congress would withdraw support if Sudip Bandhopadhyay joined the ministry without her approval. She added that he may be suspended from the party before the reshuffle. An expelled MP cannot be made a minister. After this, Naidu informed Mamata that the TMC was being kept out of the Cabinet for the time being and any further decision will be taken after discussions with her.Sudip has been informed that he is not being made a minister. On Thursday, it was decided that Vajpayee would inform Mamata about his decision to include her. But Fernandes was later given the job of telling her. But having heard of Sudip's inclusion by then, Mamata refused the offer on Friday. On Friday, BJP president N Venkiah Naidu told Mamata to be in Delhi for the induction. She agreed. Sudip was also informed by the government that he would be made a minister. But overnight things changed. Why? Mamata wanted surface transport or civil aviation and not coal. But her main problem with the reshuffle was that Sudip was being inducted without her approval. Her arguement: If NDA convenor George Fernandes was sent to Chennai to consult MDMK leader Vaiko on who should replace the party's minister of state for finance Ramachandran, why wasn't the TMC leader consulted about Sudip. Within the Vajpayee government, there appeared to be a major difference of opinion on the issue. Fernandes and joint secretary in the PMO Sudhindra Kulkarni played key roles in the drama that unfurled. Mamata has had good relations with both. Fernandes supported Mamata's point of view. But Deputy Prime Minister L K Advani, it is believed, was keen on bringing Sudip into the ministry. Even Naidu assured him of a Cabinet berth.	0
"NEW DELHI: Is the media alone responsible for many problems being faced by the country currently? Its answer depends on one''s perception about the role media plays in areas of public interest. Its role has been lauded by various institutions dealing with the matters of public and national interests. Doubts have also been expressed over its role in certain other matters.The core question however is whether media should remain a silent spectator and stopped from making any valued comments to further public interest? Again, there would be conflicting views on the issue, but at least judiciary should not object to the information media offers in different forms on matters of historical importance such whether a temple or a mosque was in existence at the disputed site which is a bone of contention between different claimants. The Supreme Court had refused to answer the presidential query saying it was not within its domain to investigate such a matter which was purely a job of the archaeology experts. It did not object to the conflicting media reports even when the presidential reference was under consideration. At so many other occasions, the court had said the judges were no weak as to get influenced with what the press publishes. It also allowed a private channel to telecast a film on the Parliament attack despite a strong protest made by the accused. The court said the judicial temperament would not be affected and its telecast would not have no bearing on the judgment which was soon to come. Thus, the application of rule of sub judice is purely a matter of subjective satisfaction of the court concerned. No doubt the principle of sub judice must be applied strictly in the trial proceedings during which reputation of victims of crime and complainants are damned by the persons accused of heinous crimes. Many countries do not have a law preventing discussion on a matter pending before the court. It would be insulting to the learned judges who are capable of dissecting the issue and analysing it with meticulous judicial statesmanship to have carried away with what the media has said on the issue. Justice depends on the evidence and other material available to the court. In the sensational case of murder and rape of a Delhi law college student in which the son of an IPS officer was an accused and was also acquitted, the trial court had said that though he believed the accused had committed the crime, but there was not enough evidence to prove the charge. The media had played a vital role from the moment the girl was murdered in cold blood. Former Supreme Court judge V R Krishna Iyer has said: ""A developing democracy needs more speech,more communication even if a judicial process is pending"". It would be unfortunate if the judiciary applies the principle of sub judice strictly, for, it might be construed as the judges are not strong enough to sift the facts and appreciate the evidence and they are vulnerable to other information disseminated by the media. However, a special Bench of the Allahabad high court currently adjudicating on the suits relating to the disputed structure at Ayodhya has prohibited the telecast or publication of interviews and opinions of people on matters (the suit) pending before it, as it undermines the judicial authority and thwarts the majesty of the court, while it is yet to take a decision on the matter. But the print and electronic media is allowed to publish a fair and accurate report of court proceedings. But, it should not publish any articles, statement of witnesses and views of any person or its own opinion in editorial notes etc with regard to the merits of the case, the court has warned. The media is not restrained from reporting in regard to any order passed by the court or any of the proceedings of the court. There is a word of caution also: The report about an order of the court should be made after obtaining its true copy and the headline should not be misleading."	1
HYDERABAD: The city police successfully used a decoy for the first time, to arrest an inter-state criminal who specialised in diverting the attention of his victims and robbing them of their money.North zone DCP M V Ramachandra Raju claimed on Wednesday that as many as 45 cases of looting money by diverting people's attention have been reported since 2000.To check such offences, five decoy teams were formed with the help of maithri committee members.Dayanand, acting as a decoy, pretended as though he withdrew some cash, kept it in the car after counting it in public and went inside the Vijaya Bank on SD Road. The prime accused, Sundar Giri, 21, tried to divert the attention of the car driver on Tuesday by throwing some currency notes near the car and asking the latter to collect it. As the driver was already briefed, he caught the accused while trying to run away with the briefcase containing cash.	0
AMBALA: The cross examination of Anand Prakash, husband of Madhu Prakash, the complainant of Ruchika molestation case, was adjourned till June 13 by the court of special magistrate for CBI cases in Haryana Suryapratap Singh here on Saturday. The cross examination was postponed following an application filed by the counsel of S P S Rathore, former Haryana DGP on May 22.Rathore's counsel in the application pleaded the court to summon some of the concerned persons and relevant records necessary for cross examination of Anand. The CBI counsel opposed the application and said that Rathore was already aware of these documents. He said that Rathore had not stated in the application that why all these documents were required at this stage. The court would pronounce the order on the application on May 29. The arguments of counsels of CBI and Rathore concluded on Saturday. Madhu Prakash, Anand Prakash and SPS Rathore were also present in the court during the arguments.	0
BATHINDA: Turbines in unit number two of Guru Hargobind Thermal Plant at Lehra Mohabbat caught fire on Sunday evening. The entire unit had to be closed as a result. Four persons were injured while 25 others were rescued by employees at the thermal plant.Sources put the loss to the plant at over Rs 1 crore. The turbine caught fire around 5 pm following leakage of oil from a lubricant pipe.The seeping oil reportedly entered a turbine and caught fire.Once thick smoke from the turbine enveloped unit number two, employees raised an alarm. They were rescued after breaking glass windows and doors.MS Thind, chief engineer at the thermal plant, said the fire was brought under control by 7 pm by six fire tenders from Lehra Mohabbat, Rampura Phool, Bathinda and Barnala.He said power generation at unit number one of the plant was stopped and power supply to unit number two was completely snapped. The financial loss would be estimated after the fire was put out completely, he said.One of the injured has been shifted to Rampura civil hospital. The other three are being treated by doctors at the thermal plant.This is the second major fire at the plant. On April 29, 1998, a boiler at the plant had caught fire, resulting in a loss of over Rs 1 crore.	1
"NEW DELHI: A new report says domestic ivory trade is still widespread in the country. The ban has just driven it underground.A survey by TRAFFIC India, part of a wildlife trade monitoring network programme run by WWF and the World Conservation Union, found that Orissa, Assam and UP were among the most active production and collection centres, with the most active markets for worked ivory -- among the areas visited -- being Murshidabad, Udaipur, Jaipur, Kochi and Thiruvananthapuram. Other areas of active ivory trading were outside main towns such as Varanasi, Bangalore and Mysore. Cities such as Delhi, Kolkata and Mumbai are cited as retailing centres.Nepal, says the report, stands out as the international destination for Indian ivory carvings. In all, Indian ivory is believed to be exported upto 40 different countries.Examining the trade over two years, 2000 and 2001, the survey found foreigners as well as Indians purchase artefacts such as carvings, jewellery and seals produced in India. The report also identified a close link between demand for ivory artefacts among Indians and use in traditional ceremonies.According to the study, released Thursday, the main sources for raw ivory in India are poaching, domesticated elephants, smuggled African ivory and pre-existing ivory stock. The states which figure on the supply list include Assam, Orissa, Karnataka, UP and Uttaranchal.Despite the difficulties in gathering information on an illegal trade, the survey team found it ""surprisingly easy not only to locate, contact and speak to those involved in the ivory trade, but also to find those willing to supply ivory in carved as well as raw form. Overwhelming evidence, therefore, suggests that carving and trade in ivory, although reduced and largely opportunistic in nature, continues more or less clandestinely."" Profits, it seems, outweigh the risks of being caught.Calling for more rigorous enforcement of existing laws, the report says that between 1996 and 2001, an annual average of at least 270 kg of raw ivory was seized in the country, indicative of a large, continuing domestic market. This market, says the study, is particularly worrying given the documented, increasing global trend in international smuggling of ivory.India and Kenya have both opposed moves to reopen conditional ivory trade. The Elephant Trade Information System, a global monitoring system, indicates a direct link between international trade and large-scale, unregulated, domestic ivory markets. These markets in Africa and Asia have become more active since 1996 -- and need to be attacked if poaching is to be stopped."	1
LUCKNOW: Four more nominations were filed on Friday, bringing the total number of candidates who filed their papers for the biennial elections to the Vidhan Parishad to 13.With the Samajwadi Party expected to withdraw one candidate, elections to the 12 vacant seats of the Upper House is likely to be unopposed.Those who filed their papers on Friday were Ramji Singh, Raj Kumar Tyagi and Surendra Nath Awasthi alias Puttu Awasthi of the BJP and Ranjit Singh Judeo of the Congress.For Ramji Singh it will be a second term in the Vidhan Parishad if polls are held unopposed. Raj Kumar Tyagi is the president of western UP regional samitis of the BJP while Puttu Awasthi has apparently been rewarded for having vacated his Haidergarh seat in favour of former chief minister Rajnath Singh. Accompanying the BJP candidates at the time of filing nominations were senior leaders Rajnath Singh, Lalji Tandon, Vinay Katiyar and others.Ranjit Singh Judeo, a former minister, filed his papers as the Congress candidate. The Samajwadi Party, which has fielded five candidates of its own and will support one of its ally, the Rashtriya Kranti Party, is likely to withdraw one candidate from the father-son duo of Ram Karan Yadav and Vijay Kumar. The actual picture will become clear once the withdrawals take place on January 20.	0
"<div class=""section1""><div class=""Normal"">WASHINGTON: Pakistan's military ruler Pervez Musharraf is successfully playing the nuclear card to extract more conventional military supplies from the United States. <br /><br />In interviews to the western media ahead of his visit to Washington next week, Musharraf has warned the US and Europe not to allow India to develop a military superiority that would leave his country's nuclear arsenal as its only real deterrent.<br /><br />General Musharraf told the <span style="""" font-style:="""" italic="""">London Times</span> that a sharp rise in India's defence spending, coupled with restrictions on Pakistan buying military equipment abroad, threatened to create a adangerousa imbalance in force levels between the two rivals. <br /><br />In such circumstances Pakistan would have no choice but to rely on its nuclear weapons.<br /><br />The implied threat of further advancing its nuclear programme and doctrine of first use has Washington scrambling to mollify Pakistan with an arms package despite the country''s still tight financial situation and dependence on international aid, its explosive cocktail of fundamentalism and militarism, and the fact that it spends almost twice as much on the military as India in GDP terms. <br /><br />Although it seems unlikely that Washington will supply Pakistan with the latest generation F-16 fighter jets that Islamabad covets, it appears the Bush administration might be using the issue as a decoy to supply other weapons under the Indian radar. <br /><br />It now transpires that despite US and Indian denials that the issue F-16 supply to Pakistan figured in Defense Secretary Donald Rumsfeld's talks with Deputy Prime Minister L K Advani in Washington last week, arms sales was discussed in a ageneral way.a<br /><br />Sources privy to the talks said aeighty per cent of the talks were about Iraq... but yes, the arms sales issue did crop up.a Advani is said to have expressed reservations about any resumption of arms sales given Pakistan's past history and chronic instability, but it now appears the US team may have thrown up the issue and used the fog of Iraq deployment to judge the extent of India's feelings on the matter. <br /><br />Administration and Congressional sources say there are no F-16s in the pipeline for Pakistan, but the US may be readying other military supplies including additional C-130 military planes, helicopter gunships, and even E-2C Hawkeye Radar Aircraft. <br /><br />Such supplies would require Congressional approval although the administration has the clout to push through any proposal in US national interest. One aspect of such interest would be to contain Pakistan''s nuclear programme.<br /><br />One Indian analyst noted a recent statement by one of Pakistan's top generals Mohammed Yunus that Islamabad would have to strengthen its conventional defences if its deterrent was not strong enough, an indication that Washington may be forcing Pakistan to cap its nuclear programme. <br /><br />The analyst, who still serves in the government and did not want to be named, also noted Finance Minister Shaukat Aziz's visit to Khan Research Laboratories (KRL) that raised a storm in Pakistan. Aziz, a former Citibank executive, is known in radical circles as aAmerica's boya who still retains his US citizenship. <br /><br />It is possible, the analyst said, that the US may be willing to open the conventional arms pipeline if in return it gets to handle Pakistan's nuclear programme.<br /><br />Indian officials believe the F-16s are not on the table because there has been no Congressional activity on this front. Even if the administration were to push forward with the proposal, Indians trust that Congressional interests would oppose it. <br /><br />The Indians are arguing that if the US fears that Pakistan's nuclear weapons could fall into the hands of radicals, the same could hold true of F-16s and other weapons too. <br /><br />But Washington, which has placed all its bets on Musharraf, is not buying that. The prevailing sentiment in the administration is that Pakistan needs to be reeled back from the edge, even if it means placating it with a package of conventional arms. <br /><br />The Bush administration also seems to feel that Musharraf needs something to show his civilian and military constituencies that going with Washington --or at least pretending to -- has its payoff.</div> </div>"	1
"<div class=""section1""><div class=""Normal"">NEW DELHI: Pakistan cannot end its support to militant groups as they serve as a defence line for the country, says Hizbul Mujahideen chief Syed Salahuddin.<br /><br />In an interview with Pakistani magazine <span style="""" font-style:="""" italic="""">News Line</span>, Salahuddin denied that Kashmiri militants were losing their support in Pakistan.<br /><br />""No, it is not true.The Pakistani government and President Pervez Musharraf will not end their moral and diplomatic support to us. They are sincere to the Kashmir cause. <br /><br />""The Mujahideen struggle serves as a defence line for Pakistan...if the movement weakens, the war could be fought inside Pakistan due to the naked aggression of the Indians. So one should stop thinking that Pakistan can distance itself from the Kashmiri movement,"" the chief of the Pakistan-based militant group said.<br /><br />However, Salahuddin said that the militants did not have a clear picture of global and regional politics, but they are influenced by international events. They also see Pakistan''s changed policy towards Afghanistan. However, they should not lose their heart. Militancy will be strengthened...""<br /><br />Commenting on ceasefire as suggested by Hurriyat Conference, Salahuddin said, ""the Muttahida (United) Jehad Council has decided that the Mujahideen will continue their struggle. (Indo-Pak) talks and the militancy can take place simultaneously, as has happened in the past."" </div> </div>"	0
NEW DELHI: Myanmar has reiterated that it would not allow its territory to be used for anti-India activities. This was asserted during a low-key visit by Myanmar foreign minister U Win Aung. India and Myanmar signed a protocol on foreign office consultations and agreed to explore prospects of enhanced cooperation in hydro-electric projects, road construction and multi-modal transport.The protocol was signed by external affairs minister Yashwant Sinha and his Myanmar counterpart here after wide- ranging one-to-one and delegation-level talks.On the economic front, Myanmar is keen on Indian help to set up its IT sector. The visiting minister is due to go to Hyderabad to scout for IT firms that would be suitable for this collaboration.India is already engaged in offshore oil and gas exploration and has offered its expertise for on-shore operations as well, besides showing interest in Myanmar's power projects.The two sides also exchanged views on major regional and international issues, including the Iraq crisis.	1
NEW DELHI: The special staff of west district police have arrested seven persons in Nangloi and claimed to have thus prevented a robbery in the area.The police said that the accused were armed with foreign and locally made weapons and claimed to have seized one car and two motorcycles from them.DCP (west) Satish Golcha said, ''They had assembled in the Maharaj Suraj Mal stadium to commit a robbery.One of them escaped.''	0
PATNA: Leader of opposition in the state assembly Sushil Kumar Modi on Tuesday criticised the state government for its failure in taking action against ministers and MLAs allegedly providing shelter to criminals in their residences. Kidnapped persons are now kept in the residences of ministers and MLAs. If the government is really interested in checking the 'kidnapping industry' in Bihar, it must end the nexus between criminals and politicians, Modi said at a press conference organised on the premises of the BJP office here.The kidnappers of Dr Bharat Singh were arrested from the residence of RJD MLA Jakir Mian in Patna. But the police deliberately changed the place of their arrest in the police record, Modi said and added that one Indrajit Singh, allegedly involved in a number of kidnapping cases, was recently arrested from the house of RJD MLC Vishnu Deo Roy. Moreover, the government failed to take any action against LJP MLA Rama Singh whose name recently figured in the kidnapping case of Dr Umesh Singh of Hazaribag. At least on three occasions, police arrested criminals from the residence of Ezazul Haque, the minister of state for social welfare. Even notorious criminal Sultan had confessed to his relations with the minister as that of a master and a servant following his arrest. Yet the government did not bother to seek any explanation from Haque over the issue, Modi said. Modi claimed that the names of several ministers and MLAs had figured in the confessional statements made by criminals arrested by the police in the recent past. The confessional statement made by notorious criminal Sadik Sandani is a case in point. He was arrested by the police in Kishanganj. He has disclosed about his relations with building construction minister Taslimuddin and his private secretary Polo Jha in his statement made before the police, Modi said. He also accused Sarfaraj, son of the minister, of patronising criminals. To a query, Modi said: The BJP wants action against all politicians who are patronising criminals. Who has stopped the government from taking action against controversial MLAs or MPs belonging to the BJP or the Samata.	1
"HOWRAH: More than 2,500 people, including around 400 children became homeless following an eviction drive launched by the Howrah Municipal Corporation in order to clear the Belilious Park encroachment on Sunday.HMC sources said that 528 families lived in the slum at Belilious Park, of whom 182 were HMC employees. The rest were illegal occupants, officials said.The slum had been there for the last 50 years and many of the families had been living there for three generations.The slum dwellers have threatened to bring conservancy work to a halt as a mark of protest. The HMC move is being opposed by the Dalit Safai Karmi Basti Bachao Samity and the Akhil Bharatiya Sudharshan Panchayat Samity.On January 24, more than 1,000 people demonstrated in front of the mayor's office in protest. The Green Bench of the Calcutta High Court had ordered the park to be cleared following a submission by the HMC that ""there is encroachment inside the park"".The eviction had earlier been scheduled for January 19, but Shekhar Dutta, SDO (Sadar), advised the HMC not to begin the operation before January 26. All the HMC employees living in the park would be provided alternative accommodation, Howrah municipal commissioner P.C. Patrasaid."	1
JAMMU: Five army personnel were killed when the vehicle they were travelling in skidded off the road and fell into a deep gorge on the Jammu-Srinagar National Highway, police said here on Thursday.The accident occurred late on Wednesday night near Ramsu in Ramban Tehsil, when the driver of a Road Opening Party vehicle lost control while negotiating a sharp curve, killing the jawans.Three bodies have been recovered so far while search was on for the remaining two.Police have ruled out any possibility of sabotage.	1
PUNE: Additional sessions judge G.P. Deshmukh on Saturday sentenced two people involved in the murderous attack on Shiv Sena MLA Vinayak Nihman to five years'' rigorous imprisonment and Rs 1,000 fine, while seven others accused were set free for lack of evidence.The convicted have been identified as Anand Gajbihaye (23) and Sandip Nihman (31), both residents of Pashan village.It may be recalled that on October 19, 1999, just two days after the results of the state assembly elections were announced, newly-elected MLA Nihman was attacked around 8 pm in Pashan village.The assailants threw chilli powder in his eyes and hit him on the head with a sharp weapon.The court, in its order delivered in Marathi, observed that the events which occurred had a direct bearing on the social life of society. The court also observed that the judgement was announced keeping in mind the young age of the accused.Vijay Sawant was the special public prosecutor in the case.	1
NEW DELHI: The Central Bureau of Investigation (CBI) has busted a money-changing racket and arrested two city money changers for swindling Rs 2.55 crore by illegally replacing new notes from bank cash chests with mutilated notes. The money changer has been identified as Ajay Kumar Singhla and his son Sunil Kumar. The CBI had earlier arrested two officials working in the Bank of Baroda's Parliament Street branch in New Delhi for conniving with some persons and causing financial loss to the bank.The money-changers deliberately cut or mutilated parts from eight currency notes to create a ninth mutilated note that would have at least four digits of the serial number on only one side. The money-changers would then replace these nine notes with new ones from the cash chest of the bank in connivance with the bank employees. This went undetected as the Reserve Bank India rules say that a mutilated note can be exchanged if it has only four digits of the serial number.	0
AHMEDABAD: The Pota court here on Tuesday remanded Maulvi Hussain Umarji, alleged to be the main conspirator in the Godhra train carnage, to judicial custody at Vadodara Central Jail.Pota Judge Sonia Gokani ordered Umarji''s judicial custody as the special investigating team did not seek further police remand.Umarji, who was remanded to police custody for five days as per a recent high court order, was produced before the Pota court on Tuesday.He and other accused, arrested earlier, would be chargesheeted on May 22. Advocate Mukul Sinha, who is also appearing on behalf of Umarji apart from advocate Haji Hasan, informed the court that they would move for a bail application. The Pota court has fixed June 3 as date for hearing of bail.Umarji, however, before leaving the court room told the Pota judge that he would not like to be photographed and requested electronic and other media persons to be vacated from the premises.The Pota judge instructed mediapersons to obey court directives and refrain from taking photographs of the accused.Umarji, a local cleric among the Ghanchi community of Godhra, was identified by the SIT as prime conspirator of the Godhra train carnage in which 59 Ram sevaks were torched alive inside the S-6 bogey of Sabarmati Express just outside the railway station on February 27, 2002. He was arrested in the wee hours from Signal Falia area on February 6.Investigating officials had sought remand of Umarji on three occasions earlier to unearth more details of the conspiracy, hawala funding details that were reportedly stored in his computer and whereabouts of several more absconding persons.	0
MANGALORE: Mangalore-based Corporation Bank, as part of rationalising the interest rate structure of its home loan portfolio, has revised the interest rates with effect from Monday.The interest rates have come down in the case of two slabs of repayment period. As per the new rate structure, the loan amount having repayment period of up to five years, under the floating rate scheme, would carry 8.5 per cent interest (no change from the prevailing rate).The slab of above five years, and up to 10 years would carry nine per cent interest.Above 10 years to 25 years, the rate will be 9.5 per cent. There is a reduction of 25 basis points in the above five years' category.Under the fixed rate category, up to five years, the loan will carry 8.75 per cent interest (no change from the prevailing rate), where as the rate for the slab of above five years to 10 years, including 10 years, has come down to 9.25 per cent. Earlier, the rate for a repayment period of 10 years under fixed rate scheme was 10 per cent.The revised rates are applicable to existing Corp Home loan accounts with floating rates, as well as fresh loans with floating rates disbursed on or after Monday. In the case of fixed rate housing loans, the revised rates of interest are applicable only to fresh loans under the Corp Home Scheme disbursed.	0
"NEW DELHI: In an effort to placate an angry RSS, BJP president M Venkaiah Naidu met the outfit's chief K Sudarshan on Sunday to brief him about the chintan baithak in Mumbai and explain the government's initiative on Ayodhya.The four-day brainstorming session, which ended on June 20, was attended by top BJP leaders, including Prime Minister Vajpayee and Deputy PM Advani.Among the issues that were discussed were the timing of the next Lok Sabha elections and the party's ties with the BSP in UP.Sunday's meeting, which lasted for almost two hours, is significant as Naidu made this special effort to meet Sudarshan for a personal briefing even though Madan Das Devi a"" who is in-charge of BJP in the RSS a"" was among those who participated in the deliberations at Mumbai.The RSS and the other Sangh outfits, like the VHP, have been critical of the BJP leadership for its handling of the Ayodhya issue.Apparently upset over the Centre's move to involve the Kanchi Shankaracharya in resolving the Ayodhya tangle, the RSS chief reportedly asked Naidu to ensure the passage of a legislation providing for the construction of a Ram Temple.Naidu conveyed the government's inability to get such a law passed as the NDA does not have the requisite numbers in Parliament. Sudarshan also said Kashi and Mathura were non-negotiable."	0
